ticker,per_end_date,per_type,ret_invst,tot_debt_tot_equity
WING,2024-03-31,Q,10.3254,-1.6409
ALIT,2024-03-31,Q,-1.6598,0.6155
ALHC,2024-03-31,Q,-15.8393,1.2273
WINV,2024-03-31,Q,1.497,-0.2445
ALGT,2024-03-31,Q,-0.0295,1.7008
ALKT,2024-03-31,Q,-3.3531,0.0598
ALGS,2024-03-31,Q,-58.0924,0.0037
ALGM,2024-03-31,Q,-0.5121,0.2255
ALGM,2024-03-31,A,11.0682,0.2255
ALG,2024-03-31,Q,2.543,0.3361
WK,2024-03-31,Q,-1.6844,-9.3501
WKC,2024-03-31,Q,0.9851,0.4512
WHR,2024-03-31,Q,-2.7251,2.9402
ALL,2024-03-31,Q,4.5348,0.4295
WHLR,2024-03-31,Q,-0.9827,3.5958
WFC,2024-03-31,Q,1.248,1.6246
ALRM,2024-03-31,Q,1.9146,0.6789
WFCF,2024-03-31,Q,1.8517,0.0053
ALNY,2024-03-31,Q,-8.2166,-4.6597
WFRD,2024-03-31,Q,4.5071,1.5727
ALNT,2024-03-31,Q,1.3605,0.8991
ALNPY,2024-03-31,A,6.8639,1.4098
WGS,2024-03-31,Q,-7.7989,0.2524
ALLY,2024-03-31,Q,0.5119,1.2456
WH,2024-03-31,Q,0.5559,3.3249
WHD,2024-03-31,Q,4.4874,0.0152
ALLR,2024-03-31,Q,59.388,-0.4157
WHF,2024-03-31,Q,0.8473,1.245
WHLM,2024-03-31,Q,0.3628,0.0059
ALLE,2024-03-31,Q,4.1952,1.4903
ALEX,2024-03-31,Q,1.3825,0.4547
AIRS,2024-03-31,Q,3.9658,0.8524
WKHS,2024-03-31,Q,-43.2426,0.1168
WMPN,2024-03-31,Q,0.1058,0.5389
WMS,2024-03-31,A,20.5868,1.1527
AKBA,2024-03-31,Q,-622.9648,-1.1059
WMS,2024-03-31,Q,3.8294,1.1527
AKAM,2024-03-31,Q,2.1461,0.764
AKA,2024-03-31,Q,-3.812,0.7642
WNC,2024-03-31,Q,1.9396,0.7262
AJX,2024-03-31,Q,-9.7428,3.7634
AJINY,2024-03-31,A,8.9636,0.5005
WNEB,2024-03-31,Q,0.7872,0.6439
AIZ,2024-03-31,Q,3.3766,0.423
AIV,2024-03-31,Q,-0.4533,2.9155
AIT,2024-03-31,Q,4.3383,0.3577
WOLF,2024-03-31,Q,-2.2237,5.5485
AIRT,2024-03-31,Q,-0.9005,19.4031
AJG,2024-03-31,Q,3.1691,0.7301
ALE,2024-03-31,Q,0.7142,0.525
ALCO,2024-03-31,Q,-4.4558,0.3053
WLDN,2024-03-31,Q,1.0034,0.4755
ALCE,2024-03-31,Q,10.7978,-1.6628
WLFC,2024-03-31,Q,0.9497,3.7583
WLK,2024-03-31,Q,1.198,0.4506
ALBT,2024-03-31,Q,-10.914,1.6522
WLKP,2024-03-31,Q,7.1836,0.4712
ALB,2024-03-31,Q,0.1087,0.2987
AL,2024-03-31,Q,0.4038,2.6936
AKYA,2024-03-31,Q,-21.5794,2.3476
WM,2024-03-31,Q,3.0954,2.2744
WMB,2024-03-31,Q,1.6961,1.8009
AKTS,2024-03-31,Q,-27.8611,1.0362
WMG,2024-03-31,Q,2.1011,6.8103
AKRO,2024-03-31,Q,-6.0533,0.0413
AKR,2024-03-31,Q,-0.1736,0.7743
ALRS,2024-03-31,Q,1.4937,1.6521
ZD,2024-03-31,Q,0.366,0.5267
ACA,2024-03-31,Q,1.3179,0.2558
ZEO,2024-03-31,Q,-5.1109,0.0475
ABVC,2024-03-31,Q,-53.1727,0.2275
ZETA,2024-03-31,Q,-10.5271,0.9616
ABT,2024-03-31,Q,2.3732,0.3736
ABSI,2024-03-31,Q,-9.0105,0.0307
ZG,2024-03-31,Q,-0.4059,0.3713
ABR,2024-03-31,Q,0.6419,2.6141
ABOS,2024-03-31,Q,-5.0893,0.1153
ZI,2024-03-31,Q,0.4673,0.6139
ABNB,2024-03-31,Q,2.6699,0.2523
ABLT,2024-03-31,Q,-2.3887,0.9373
ZIMV,2024-03-31,Q,-1.2756,1.3361
ZEUS,2024-03-31,Q,1.1447,0.3496
ZCAR,2024-03-31,Q,31.8282,-0.6792
ACCO,2024-03-31,Q,-0.3804,1.2588
ZCAR,2024-03-31,A,145.0914,-0.6792
ACHR,2024-03-31,Q,-28.4354,0.0891
YUM,2024-03-31,Q,9.3065,-1.4425
YUMC,2024-03-31,Q,3.6452,0.306
ACHC,2024-03-31,Q,1.6902,0.6475
ACGL,2024-03-31,Q,4.9745,0.1633
Z,2024-03-31,Q,-0.4059,0.3713
ACEL,2024-03-31,Q,1.0393,2.6711
ZBH,2024-03-31,Q,0.9913,0.4598
ZBRA,2024-03-31,Q,2.3074,0.6586
ACDC,2024-03-31,Q,0.1372,0.8233
ABL,2024-03-31,Q,-0.3802,1.1238
ZION,2024-03-31,Q,2.4008,0.9331
ZIP,2024-03-31,Q,-1.171,42.9123
AAP,2024-03-31,Q,0.9194,0.6969
ZTS,2024-03-31,Q,5.1576,1.3036
AAOI,2024-03-31,Q,-8.5166,0.5189
AAPL,2024-03-31,Q,14.2364,1.4097
AAGR,2024-03-31,Q,52.435,-0.2046
ZVRA,2024-03-31,Q,-18.1036,0.8808
ZWS,2024-03-31,Q,1.6126,0.307
AA,2024-03-31,Q,-3.8361,0.4604
ZYXI,2024-03-31,Q,0.011,1.7634
AAL,2024-03-31,Q,-1.3728,-5.8782
ZPTA,2024-03-31,Q,159.9541,-0.4532
AAT,2024-03-31,Q,0.8626,1.4706
ABEO,2024-03-31,Q,-343.3137,-2.0357
ABCB,2024-03-31,Q,1.7498,0.2187
ABBV,2024-03-31,Q,1.9095,9.1961
ABAT,2024-03-31,Q,-14.2648,0.1534
AAWH,2024-03-31,Q,-4.2784,2.2861
AATC,2024-03-31,Q,4.9784,0.1028
ABG,2024-03-31,Q,2.2773,1.4589
XEL,2024-03-31,Q,1.1031,1.5364
ADTX,2024-03-31,Q,-152.0043,0.6282
XPEL,2024-03-31,Q,3.1635,0.1306
ADTN,2024-03-31,Q,-69.8094,0.7337
ADT,2024-03-31,Q,0.8098,2.1117
XOS,2024-03-31,Q,-12.5408,0.294
XPO,2024-03-31,Q,1.4393,2.542
XPOF,2024-03-31,Q,-4.166,-1.5121
ADP,2024-03-31,Q,15.5552,0.6464
XPON,2024-03-31,Q,-56.244,0.8603
XPRO,2024-03-31,Q,-0.1983,0.0447
ADNT,2024-03-31,Q,-1.0202,1.0554
XRAY,2024-03-31,Q,0.3397,0.6415
ADMT,2024-03-31,Q,-59.481,0.734
ADV,2024-03-31,Q,-1.7051,1.6687
XOMA,2024-03-31,Q,-4.3658,1.4655
XELA,2024-03-31,Q,-15.454,-1.2256
AEP,2024-03-31,Q,1.5597,1.686
XELB,2024-03-31,Q,-11.9602,0.2485
AEON,2024-03-31,Q,61.0562,-0.0256
AENT,2024-03-31,Q,-1.8946,1.1265
XERS,2024-03-31,Q,-8.6079,-25.0244
XFOR,2024-03-31,Q,-92.671,52.9189
XGN,2024-03-31,Q,-8.5583,0.9773
AEIS,2024-03-31,Q,0.2845,0.7975
XHR,2024-03-31,Q,0.3312,1.0633
AEI,2024-03-31,Q,-8.1228,0.016
XMTR,2024-03-31,Q,-2.7498,0.8776
AEE,2024-03-31,Q,0.9798,1.485
XNCR,2024-03-31,Q,-10.9991,0.0334
AE,2024-03-31,Q,-0.3937,0.4756
XOM,2024-03-31,Q,3.4925,0.1898
ADMT,2024-03-31,A,-126.6946,0.734
ACIW,2024-03-31,Q,-0.3462,0.8088
XRX,2024-03-31,Q,-1.9503,1.3888
ADM,2024-03-31,Q,2.2842,0.4296
ACRE,2024-03-31,Q,-0.6237,2.4615
YHGJ,2024-03-31,Q,-9.9482,1.2423
ACR,2024-03-31,Q,0.238,3.6679
ACNT,2024-03-31,Q,-3.9671,0.0158
ACNB,2024-03-31,Q,1.2645,0.9739
YORW,2024-03-31,Q,1.0489,0.8505
ACMR,2024-03-31,Q,2.1783,0.1193
ACM,2024-03-31,Q,2.7891,0.9162
YOSH,2024-03-31,Q,-23.6328,2.1318
ACLX,2024-03-31,Q,-1.4495,0.0655
ACLS,2024-03-31,Q,5.4594,0.0497
YETI,2024-03-31,Q,2.1891,0.1295
ACT,2024-03-31,Q,2.9486,0.1583
XSNX,2024-03-31,Q,7.1871,-0.3158
XTNT,2024-03-31,Q,-6.8106,0.5717
ADEA,2024-03-31,Q,0.1046,1.5612
XXII,2024-03-31,Q,156.25,-1.2657
ADCT,2024-03-31,Q,57.3859,-0.5823
ADC,2024-03-31,Q,0.5851,0.4855
XYL,2024-03-31,Q,1.2553,0.2225
ACVA,2024-03-31,Q,-3.5096,0.2728
ACU,2024-03-31,Q,1.2341,0.3421
YCBD,2024-03-31,Q,-52.0062,0.8753
ACTG,2024-03-31,Q,-0.0314,0.0221
ADMA,2024-03-31,Q,6.0556,0.9201
ATO,2024-03-31,Q,2.2566,0.6486
ALSMY,2024-03-31,A,-2.3194,0.5303
AROW,2024-03-31,Q,1.9006,0.348
VIVK,2024-03-31,Q,-6.5055,2.1632
AROC,2024-03-31,Q,1.6553,1.776
ARMP,2024-03-31,Q,118.3474,-2.3365
VLCN,2024-03-31,Q,-681.6741,0.0497
VLDX,2024-03-31,Q,-59.6675,0.7987
ARQ,2024-03-31,Q,-1.7688,0.118
ARLP,2024-03-31,Q,7.0108,0.2243
VLO,2024-03-31,Q,3.4218,0.3781
ARL,2024-03-31,Q,0.2302,0.2222
ARKO,2024-03-31,Q,-0.0443,4.2357
VITL,2024-03-31,Q,8.5067,0.0647
ARQT,2024-03-31,Q,-8.2718,0.9016
ASB,2024-03-31,Q,1.7253,0.6321
ARW,2024-03-31,Q,0.9891,0.6202
ARVN,2024-03-31,Q,-11.3696,0.0011
ARTNA,2024-03-31,Q,1.075,0.7783
ARTH,2024-03-31,Q,13.5062,-0.6342
VIRT,2024-03-31,Q,3.5328,7.0479
ARRY,2024-03-31,Q,0.2436,2.9418
ARIS,2024-03-31,Q,1.4978,0.602
VLTO,2024-03-31,Q,4.4812,1.7594
ARAY,2024-03-31,Q,-3.0589,4.2232
AR,2024-03-31,Q,0.5498,0.2077
AQST,2024-03-31,Q,170.0876,-0.7922
AQB,2024-03-31,Q,-7.0112,0.0541
VOYA,2024-03-31,Q,3.3395,0.5828
APTV,2024-03-31,Q,1.3962,0.5483
APYX,2024-03-31,Q,-14.078,1.6361
VLY,2024-03-31,Q,0.9583,0.5046
ARHS,2024-03-31,Q,4.45,0.1911
VMC,2024-03-31,Q,0.9643,0.4432
ARES,2024-03-31,Q,2.6812,3.3573
AREC,2024-03-31,Q,-3.4954,-10.3137
VMD,2024-03-31,Q,1.311,0.0584
AREB,2024-03-31,Q,-49.7606,0.9009
ARE,2024-03-31,Q,0.6259,0.5373
VMI,2024-03-31,Q,3.5134,0.7878
ARDX,2024-03-31,Q,-10.5765,0.6616
ARCH,2024-03-31,Q,3.5517,0.0977
VNO,2024-03-31,Q,-0.0448,1.4396
ARCC,2024-03-31,Q,1.9025,0.988
VNOM,2024-03-31,Q,2.516,0.3818
ARCB,2024-03-31,Q,-0.2123,0.1735
VNT,2024-03-31,Q,4.2988,2.2621
ARI,2024-03-31,Q,-3.1663,0.6124
VC,2024-03-31,Q,3.0387,0.2928
ATGE,2024-03-31,Q,1.9015,0.4906
VCNX,2024-03-31,Q,-146.4487,0.0309
ATER,2024-03-31,Q,-15.6662,0.3126
VCTR,2024-03-31,Q,2.6938,0.9193
ATEC,2024-03-31,Q,-8.8262,13.6993
ATDS,2024-03-31,Q,21.1693,-0.8959
VECO,2024-03-31,Q,2.333,0.4001
ATAI,2024-03-31,Q,-11.2288,0.0932
VBTX,2024-03-31,Q,1.3659,0.2145
ATNM,2024-03-31,Q,-19.7611,0.0006
VABK,2024-03-31,Q,2.1127,0.1538
ATNI,2024-03-31,Q,-0.6914,0.8609
VAC,2024-03-31,Q,0.6,2.2241
ATNF,2024-03-31,Q,114.0547,-0.0173
VAL,2024-03-31,Q,0.8198,0.532
ATMU,2024-03-31,Q,6.403,4.9261
ATLX,2024-03-31,Q,-123.3221,10.3621
ATLO,2024-03-31,Q,1.3918,0.8658
ATLN,2024-03-31,Q,282.9669,-3.4869
ATLC,2024-03-31,Q,4.2168,5.1316
ATKR,2024-03-31,Q,5.9065,0.4859
VASO,2024-03-31,Q,-4.5844,0.009
ATIP,2024-03-31,Q,-3.2084,-4.7167
VATE,2024-03-31,Q,-3.9559,-5.0652
VBFC,2024-03-31,Q,2.1395,0.7967
ATI,2024-03-31,Q,1.9434,1.5828
VBIX,2024-03-31,Q,-5.9022,0.5074
VEEE,2024-03-31,Q,-7.1348,0.0931
ASYS,2024-03-31,Q,1.1982,0.0772
ASPI,2024-03-31,Q,-19.7697,1.7249
ASNS,2024-03-31,Q,-232.8253,-2.5078
ASPN,2024-03-31,Q,-0.3012,0.2403
VHI,2024-03-31,Q,0.7723,0.4096
ASLE,2024-03-31,Q,1.3777,0.0103
ASIX,2024-03-31,Q,-1.8156,0.3435
ASH,2024-03-31,Q,2.7118,0.4237
VIAV,2024-03-31,Q,-1.8365,0.8997
ASGN,2024-03-31,Q,1.3148,0.5567
VICI,2024-03-31,Q,1.4103,0.6473
VFF,2024-03-31,Q,-0.8021,0.1763
VFC,2024-03-31,Q,-6.5616,3.5981
VEL,2024-03-31,Q,0.4183,8.0788
ASUR,2024-03-31,Q,-0.1518,0.0267
ASTS,2024-03-31,Q,-8.9112,0.5635
VERA,2024-03-31,Q,-7.0323,0.1416
VERB,2024-03-31,Q,-24.4084,0.0812
VERI,2024-03-31,Q,-16.9127,9.5442
ASTH,2024-03-31,Q,1.6412,0.594
VERO,2024-03-31,Q,-19.3306,-3.5006
ASTE,2024-03-31,Q,0.4255,0.2069
VERX,2024-03-31,Q,0.9141,0.1841
ASRV,2024-03-31,Q,1.4268,0.8695
ASRT,2024-03-31,Q,-2.6052,0.2872
VFC,2024-03-31,A,-15.2324,3.5981
APPS,2024-03-31,Q,-39.5878,1.7926
WAB,2024-03-31,Q,1.9102,0.3808
AMN,2024-03-31,Q,0.8158,1.4868
AMMX,2024-03-31,Q,-6.9394,2.9092
WABC,2024-03-31,Q,3.6722,0.3162
AMKR,2024-03-31,Q,1.1795,0.2856
AMIX,2024-03-31,Q,-62.6651,0.1314
AMIX,2024-03-31,A,-178.7486,0.1314
AMH,2024-03-31,Q,1.0493,0.5845
WASH,2024-03-31,Q,2.2337,2.7043
AMGN,2024-03-31,Q,-0.1736,12.7479
WAST,2024-03-31,Q,57.9155,-1.2324
WAT,2024-03-31,Q,3.1327,1.6361
WAL,2024-03-31,Q,1.3349,1.1531
W,2024-03-31,Q,-91.8519,-1.0956
AMP,2024-03-31,Q,9.5229,1.172
AMPG,2024-03-31,Q,-20.9773,0.0049
AMS,2024-03-31,Q,0.1655,0.6823
AMRX,2024-03-31,Q,-3.4669,-41.3689
VWESQ,2024-03-31,Q,-30.7359,3.7956
VWFB,2024-03-31,Q,-1.0134,0.6479
AMRK,2024-03-31,Q,0.585,0.5008
VYCO,2024-03-31,Q,0.9036,-0.2696
AMRC,2024-03-31,Q,-0.3182,1.6672
AMR,2024-03-31,Q,7.9512,0.0059
AMPY,2024-03-31,Q,-1.8943,0.3018
VYX,2024-03-31,Q,-1.5637,-74.25
AMPS,2024-03-31,Q,0.2302,2.6124
VZ,2024-03-31,Q,2.0368,1.5847
AMPH,2024-03-31,Q,3.4095,0.8841
AMED,2024-03-31,Q,0.9738,0.3442
VVX,2024-03-31,Q,0.0533,1.1771
WEC,2024-03-31,Q,2.2394,1.4961
ALV,2024-03-31,Q,2.9728,0.8763
WELL,2024-03-31,Q,0.3101,0.5029
ALTS,2024-03-31,Q,-21.5716,0.3814
ALTR,2024-03-31,Q,1.6728,0.4035
ALTO,2024-03-31,Q,-3.3241,0.3129
WERN,2024-03-31,Q,0.2955,0.3936
ALTM,2024-03-31,Q,0.2666,0.0838
WES,2024-03-31,Q,5.5052,2.186
ALTI,2024-03-31,Q,2.0097,0.2044
WEST,2024-03-31,Q,-6.4782,3.4935
ALTG,2024-03-31,Q,-1.4668,4.9883
WEX,2024-03-31,Q,1.3541,2.3595
ALSN,2024-03-31,Q,4.5187,1.7906
WEN,2024-03-31,Q,1.1714,11.3784
WEAV,2024-03-31,Q,-9.0325,0.1733
ALX,2024-03-31,Q,1.2175,4.7491
ALXO,2024-03-31,Q,-20.4608,0.0591
AMD,2024-03-31,Q,0.2124,0.0439
AMCX,2024-03-31,Q,1.6947,2.12
AMCR,2024-03-31,Q,1.7084,1.7929
WBD,2024-03-31,Q,-1.1334,0.9438
WBS,2024-03-31,Q,2.2389,0.5643
AMC,2024-03-31,Q,-6.4497,-2.263
WCC,2024-03-31,Q,1.1425,1.0436
WCN,2024-03-31,Q,1.4681,1.0196
WD,2024-03-31,Q,0.3569,0.7454
AMAL,2024-03-31,Q,3.6013,0.2264
WDC,2024-03-31,Q,0.7741,0.7675
AM,2024-03-31,Q,1.9516,1.4764
AME,2024-03-31,Q,2.8669,0.3271
APPS,2024-03-31,A,-70.3771,1.7926
VRSK,2024-03-31,Q,6.9693,9.9955
APEI,2024-03-31,Q,0.1345,0.3295
VRSN,2024-03-31,Q,125.2258,-1.0948
APD,2024-03-31,Q,2.0146,0.8339
VRT,2024-03-31,Q,-0.1369,2.108
APCX,2024-03-31,Q,-73.269,0.0157
VRTC,2024-03-31,Q,3.2356,-0.9244
APAM,2024-03-31,Q,15.6762,0.5634
VRTS,2024-03-31,Q,4.3227,0.2888
VRTX,2024-03-31,Q,5.8155,0.0195
AP,2024-03-31,Q,-1.2028,1.9479
AOXY,2024-03-31,Q,0.731,0.3685
VSAT,2024-03-31,A,-8.5848,1.4169
VSAT,2024-03-31,Q,-0.7006,1.4169
AOSL,2024-03-31,Q,-1.2172,0.0503
VSEC,2024-03-31,Q,1.1368,0.786
AOS,2024-03-31,Q,7.4115,0.0636
APA,2024-03-31,Q,2.4006,1.418
VRRM,2024-03-31,Q,1.9607,2.3112
APPN,2024-03-31,Q,-13.8123,-26.3966
VRCA,2024-03-31,Q,-44.0857,30.0318
VRDN,2024-03-31,Q,-8.052,0.0349
APP,2024-03-31,Q,5.5571,4.6375
VRE,2024-03-31,Q,-0.2006,1.4566
VREX,2024-03-31,Q,0.1551,0.7504
APO,2024-03-31,Q,4.8225,0.3554
VRM,2024-03-31,Q,-7.3284,8.9148
VRME,2024-03-31,Q,-3.8832,0.1897
APLS,2024-03-31,Q,-18.4619,0.3491
VRNA,2024-03-31,Q,-9.3749,0.2279
APLE,2024-03-31,Q,1.0926,0.4836
VRNOF,2024-03-31,Q,-0.2809,0.4366
VRNS,2024-03-31,Q,-5.7579,0.5546
APH,2024-03-31,Q,4.4912,0.4934
APG,2024-03-31,Q,0.9137,1.186
AORT,2024-03-31,Q,1.2324,1.0731
VVV,2024-03-31,Q,4.2812,26.208
AON,2024-03-31,Q,6.8794,-590.0714
VTNRQ,2024-03-31,Q,-4.188,2.3394
VTOL,2024-03-31,Q,0.4908,0.6633
ANDE,2024-03-31,Q,0.6233,0.4025
VTR,2024-03-31,Q,-0.0545,1.4331
VTRS,2024-03-31,Q,0.3004,0.9891
AN,2024-03-31,Q,3.2662,1.7879
VTS,2024-03-31,Q,-0.3522,0.1875
AMZN,2024-03-31,Q,3.8028,0.266
AMTX,2024-03-31,Q,-1064.63,-1.3234
AMTB,2024-03-31,Q,1.1856,1.1764
VVI,2024-03-31,Q,-4.6611,4.8402
AMT,2024-03-31,Q,1.9672,3.6823
VTSI,2024-03-31,Q,2.3505,0.1814
VTLE,2024-03-31,Q,-1.3508,0.7493
ANGI,2024-03-31,Q,-0.0856,0.4758
AOMR,2024-03-31,Q,0.9131,5.433
VST,2024-03-31,Q,0.0819,2.0932
VSTM,2024-03-31,Q,-39.2187,0.8878
ANSS,2024-03-31,Q,0.5642,0.1394
ANRO,2024-03-31,Q,-6.6448,0.0516
VSTO,2024-03-31,A,-0.2986,0.6368
VSTO,2024-03-31,Q,2.1789,0.6368
ANIP,2024-03-31,Q,2.3912,0.5987
VSH,2024-03-31,Q,1.0458,0.3746
CHCT,2024-03-31,Q,0.7163,0.8645
CPMD,2024-03-31,Q,49.7915,-0.3215
CHCO,2024-03-31,Q,4.3274,0.6668
CPMV,2024-03-31,Q,5.9885,-0.2173
CPNG,2024-03-31,Q,-0.3522,0.8854
CPRI,2024-03-31,A,-8.0042,1.0769
CHD,2024-03-31,Q,3.6123,0.5382
CHEF,2024-03-31,Q,0.1732,1.6141
CPIX,2024-03-31,Q,-4.3964,0.5916
CHDN,2024-03-31,Q,1.414,5.9583
CPK,2024-03-31,Q,1.8721,1.0727
CPRI,2024-03-31,Q,-16.4977,1.0769
CPSH,2024-03-31,Q,-0.8256,0.0025
CGC,2024-03-31,A,-48.6699,1.1932
STT,2024-03-31,Q,1.048,1.4269
CGBD,2024-03-31,Q,1.5844,1.0146
CPSS,2024-03-31,Q,0.1714,9.4888
CPT,2024-03-31,Q,1.0034,0.7116
CGC,2024-03-31,Q,-6.4989,1.1932
CGRNQ,2024-03-31,Q,42.7831,-0.2229
STX,2024-03-31,Q,0.7569,-3.0021
CGRNQ,2024-03-31,A,-59.8737,-0.2229
CPHI,2024-03-31,Q,-9.8529,0.3531
STWD,2024-03-31,Q,0.6355,2.7974
CPS,2024-03-31,Q,-3.3744,-8.8984
SUP,2024-03-31,Q,-4.4384,4.5902
CHRW,2024-03-31,Q,3.2589,1.2339
CHTR,2024-03-31,Q,1.127,6.2774
CHUC,2024-03-31,Q,111.1702,-2.5514
CI,2024-03-31,Q,-0.2928,0.7925
COSM,2024-03-31,Q,-5.0103,0.3077
SURG,2024-03-31,Q,2.0271,0.0924
COTY,2024-03-31,Q,0.1089,0.9342
CHX,2024-03-31,Q,4.9442,0.3538
CHRS,2024-03-31,Q,47.2276,-5.7997
SUIC,2024-03-31,Q,3.9679,-12.3322
CPF,2024-03-31,Q,1.8585,0.3733
SUI,2024-03-31,Q,-0.1683,1.0808
CHH,2024-03-31,Q,2.5788,251.9995
CHGG,2024-03-31,Q,-0.1177,0.6231
CPHC,2024-03-31,Q,1.2052,0.0021
CHRD,2024-03-31,Q,3.6435,0.0781
SUNE,2024-03-31,Q,5.4501,1.2436
CPAY,2024-03-31,Q,2.8214,1.6279
SUN,2024-03-31,Q,4.6786,3.3854
CHMI,2024-03-31,Q,4.8197,4.5231
SUM,2024-03-31,Q,-0.9622,0.659
CHMG,2024-03-31,Q,3.5231,0.2688
CG,2024-03-31,Q,0.6798,1.5321
STRW,2024-03-31,Q,12.4254,11.59
CREX,2024-03-31,Q,-0.3778,0.8102
CECO,2024-03-31,Q,0.5794,0.5808
STIM,2024-03-31,Q,-9.0391,2.1495
CE,2024-03-31,Q,0.6685,1.7869
CRGY,2024-03-31,Q,-0.8627,0.8814
CDZI,2024-03-31,Q,-5.9882,2.1265
STHO,2024-03-31,Q,-8.4515,0.5069
STKL,2024-03-31,Q,0.92,1.5035
CELH,2024-03-31,Q,22.9914,0.0009
STLD,2024-03-31,Q,5.1137,0.3422
CELC,2024-03-31,Q,-12.6165,0.2809
CRH,2024-03-31,Q,0.3788,0.6207
CEIX,2024-03-31,Q,6.4722,0.1397
CEIN,2024-03-31,Q,-60.6591,20.4329
CEG,2024-03-31,Q,3.8192,1.1411
STKS,2024-03-31,Q,-1.7828,1.0903
CDXS,2024-03-31,Q,-10.7154,0.3545
STEL,2024-03-31,Q,1.5938,0.2122
CDP,2024-03-31,Q,0.854,1.5837
CDNS,2024-03-31,Q,6.4033,0.182
STE,2024-03-31,Q,1.7059,0.5077
STE,2024-03-31,A,5.8638,0.5077
CDLX,2024-03-31,Q,-5.3115,1.2951
CRL,2024-03-31,Q,1.181,0.7297
CDRE,2024-03-31,Q,1.47,0.7973
STEM,2024-03-31,Q,-8.0677,1.4503
CDXC,2024-03-31,Q,-1.6989,0.0007
CRI,2024-03-31,Q,2.8406,0.5914
CDW,2024-03-31,Q,3.0155,2.6335
STGW,2024-03-31,Q,-0.0345,1.5917
CRK,2024-03-31,Q,-0.2794,1.0903
STEP,2024-03-31,A,10.1427,0.0899
CRKN,2024-03-31,Q,-174.3008,0.1816
STEP,2024-03-31,Q,4.9887,0.0899
CQP,2024-03-31,Q,5.3252,-19.1898
CFFI,2024-03-31,Q,1.1055,0.5604
CFBK,2024-03-31,Q,1.7749,0.7973
CR,2024-03-31,Q,3.9182,0.2536
CRAI,2024-03-31,Q,6.4644,0.3305
CFB,2024-03-31,Q,2.5174,0.1213
CRAWA,2024-03-31,Q,4.1651,0.1917
CF,2024-03-31,Q,2.1705,0.3713
STRL,2024-03-31,Q,3.3857,0.5987
STRR,2024-03-31,Q,-3.5486,0.0318
STRT,2024-03-31,Q,0.483,0.0591
CFR,2024-03-31,Q,3.5145,1.1564
CFLT,2024-03-31,Q,-4.8058,1.2887
STRS,2024-03-31,Q,0.7899,0.5609
CFG,2024-03-31,Q,0.8891,0.5813
CETY,2024-03-31,Q,-32.1496,0.6694
CENX,2024-03-31,Q,23.547,0.8993
CENTA,2024-03-31,Q,2.3201,0.7865
CRD.A,2024-03-31,Q,0.7849,1.607
CENT,2024-03-31,Q,2.3201,0.7865
CRD.B,2024-03-31,Q,0.7849,1.607
CELU,2024-03-31,Q,-70.4529,1.2738
CETX,2024-03-31,Q,-5.9168,5.1405
CERT,2024-03-31,Q,-0.3489,0.2758
CRBG,2024-03-31,Q,3.441,0.9606
STR,2024-03-31,Q,0.4274,0.2408
CERO,2024-03-31,Q,57.7944,-0.1012
CRC,2024-03-31,Q,-0.3797,0.2585
CERS,2024-03-31,Q,-8.427,1.6934
STCB,2024-03-31,Q,-10.6626,0.1905
CNTA,2024-03-31,Q,-13.0311,0.3569
SYBT,2024-03-31,Q,2.8715,0.4565
CMBM,2024-03-31,Q,-22.3928,1.1239
CMAX,2024-03-31,Q,-194.812,19.3159
CMA,2024-03-31,Q,1.0478,1.177
SYF,2024-03-31,Q,4.1159,1.0557
CNTY,2024-03-31,Q,-0.993,4.9454
CMCT,2024-03-31,Q,-0.4622,1.2707
CNSL,2024-03-31,Q,-1.36,6.1401
SYK,2024-03-31,Q,2.6285,0.671
